"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over"
"2011Q4",31570,32810,32910,33020,32730,30580,29930,29820,29600,29040,29910,31560,30950,30830,31190,31760,32310,31370,32120,32370,32960,32810,31260,30100,28990,27600,27190,26620,26640,26680,26090,26030,25690,25200,25070,25840,26270,27360,28200,29720,30530,30100,30330,30260,29610,29880,30110,30680,31530,31670,31130,30510,29180,28660,27510,27810,26100,25560,24470,24330,23900,23490,23400,23310,23300,21610,19070,17680,16180,16280,16440,15700,13870,12770,11910,11140,10220,9920,8910,8770,8400,7960,7070,6470,5770,4970,4290,3600,2990,2300,6760,29990,31100,31000,31220,30990,29520,28460,28240,28190,27770,28880,29760,29460,29090,29690,29880,30480,30610,31290,31290,32250,32410,30990,29840,28800,28170,28120,28200,28350,28590,27940,28310,28240,27920,27740,28170,28840,30330,31520,32920,34000,33650,33340,33220,32390,32000,32130,33030,33840,33920,33280,32540,30940,29910,29190,28720,27590,26720,25860,25490,24450,24860,23910,24060,24280,22320,20180,18400,16960,17210,17500,16700,15140,14050,13410,12550,11420,11200,10720,10360,10190,9920,9160,8630,7820,7410,6680,6050,5190,4580,16660
"2012Q1",31360,32600,32800,33110,32830,31160,29780,29960,29570,29330,29400,31220,31500,30750,31420,31230,32260,31930,32030,32250,33070,33210,31380,30270,29090,27800,27030,26480,26530,26860,25990,26140,25760,25160,25060,25820,25800,27150,28020,29270,30450,30290,30230,30340,29730,29620,30110,30320,31280,31570,31410,30590,29430,28720,27820,27550,26460,25600,24840,24330,23890,23510,23450,23190,23230,22590,19330,17820,16840,15610,16650,16020,14100,12800,12130,11150,10330,9940,9050,8680,8410,8010,7090,6470,5840,5110,4310,3710,3020,2330,6950,29870,30890,31270,30720,31340,29810,28630,28190,28420,27780,28440,29700,29800,28840,29880,29680,30490,30760,30820,31360,32040,32640,31130,29810,29190,28050,28130,28210,28170,28620,28080,28230,28360,28000,27680,28130,28420,30120,31180,32750,33600,33900,33240,33350,32430,32190,32080,32450,33430,34250,33450,32610,31190,30290,29300,28740,27840,26930,26070,25660,24710,24610,24160,23920,24140,23530,20270,18650,17560,16590,17720,17020,15190,14410,13390,12620,11680,11110,10720,10450,9980,9990,9280,8560,7890,7420,6720,6110,5230,4580,16930
"2012Q2",31320,32050,32930,32970,32820,31670,30080,29610,29840,29330,29220,30790,31640,30830,31400,31310,32180,32120,31760,32470,32580,33060,31510,30250,28950,27780,26900,26330,26420,26520,26000,26110,25610,25340,24980,25670,25710,26770,27940,28910,30210,30580,29940,30300,29920,29530,29820,30150,31110,31330,31520,30740,29630,29190,27670,27520,26760,25730,25160,24210,23950,23580,23410,23240,23190,23200,19390,18190,17420,15240,16680,16060,14710,12830,12190,11310,10410,9880,9200,8550,8390,8040,7130,6540,5860,5160,4310,3760,2990,2460,7010,29880,30640,31310,30670,31140,30120,28900,28200,28490,27850,28210,29380,29910,28910,29700,30020,30160,30890,30590,31340,31580,32450,31400,29730,29140,28030,27980,28050,28130,28370,28260,28030,28140,28290,27560,28000,28210,29700,30960,32280,33550,34190,33050,33270,32680,32440,31920,32110,33190,33930,33640,32950,31340,30830,29320,28840,28040,27140,26530,25480,24980,24440,24510,23820,24150,24040,20350,19190,18050,16110,17790,17210,15680,14350,13510,12750,11880,11070,10750,10460,9930,9960,9340,8550,7980,7350,6650,6250,5280,4540,17040
"2012Q3",31190,31910,32830,32870,32790,32260,30220,29590,29940,29380,29150,30300,31740,30880,31320,31400,32060,32410,31650,32430,32740,32810,31870,30430,29300,27980,26840,26590,26180,26430,26150,26070,25690,25520,25020,25260,25860,26470,27700,28340,30000,30700,29860,30320,30010,29590,29670,29960,30820,31370,31410,30850,29970,29160,27970,27590,27100,25780,25430,24210,24130,23730,23240,23380,23100,23390,20110,18570,17390,15520,16500,16100,15090,13160,12310,11310,10620,9860,9350,8480,8290,8070,7230,6530,5890,5170,4410,3650,3060,2450,7070,29820,30240,31270,30800,31190,30520,29030,28270,28430,27930,28000,29140,29870,29090,29680,29900,30210,30870,30620,31420,31430,32430,31720,29890,29340,28370,28020,28030,28070,28480,28300,28140,28140,28150,27620,27940,28010,29560,30470,31980,33170,34240,33340,33320,32860,32460,31900,32040,32730,34010,33520,33270,31740,30870,29520,28980,28380,27390,26590,25710,25120,24590,24530,23910,23990,24270,21030,19700,18060,16410,17420,17270,16110,14590,13720,12910,12110,10930,10730,10540,9900,9900,9370,8630,7920,7370,6700,6060,5420,4470,17030
"2012Q4",31520,31550,32710,32820,32930,32590,30410,29770,29780,29520,29050,29930,31640,31130,30970,31390,32080,32430,31490,32410,32570,32630,32300,30660,29490,28300,27130,26780,26190,26440,26530,25970,25890,25570,25110,24980,25940,26260,27450,28200,29760,30520,30090,30260,30160,29510,29760,29890,30550,31360,31420,30910,30290,28980,28460,27390,27590,25940,25450,24350,24180,23840,23340,23310,23180,23220,21470,18850,17470,15930,16000,16170,15370,13560,12420,11530,10760,9810,9530,8510,8290,7930,7410,6530,5890,5240,4450,3750,3090,2510,7130,30200,29920,31010,30870,31050,30880,29390,28360,28170,28120,27780,28920,29800,29510,29170,29910,30180,30630,30640,31260,31320,31970,31880,30500,29500,28650,28090,28140,28260,28410,28730,28040,28240,28180,27880,27780,28160,28850,30370,31590,32930,33990,33660,33280,33160,32350,31890,31950,32830,33660,33700,33060,32440,30820,29800,29100,28630,27530,26720,25840,25510,24410,24830,23890,24030,24200,22200,20050,18270,16810,17020,17280,16450,14890,13780,13130,12260,11090,10830,10430,9950,9790,9450,8650,8070,7250,6760,6080,5400,4530,17110
"2013Q1",31260,31410,32550,32730,33030,32700,31010,29620,29890,29510,29300,29400,31280,31650,30920,31630,31630,32420,31960,32450,32460,32790,32710,30900,29790,28520,27380,26740,26230,26340,26820,25920,25980,25710,25100,25010,25910,25850,27220,28160,29320,30450,30350,30190,30300,29710,29520,29920,30200,31110,31400,31220,30390,29250,28530,27680,27320,26330,25500,24710,24200,23820,23390,23340,23070,23110,22460,19160,17630,16610,15360,16370,15690,13790,12460,11740,10760,9930,9530,8650,8190,7920,7470,6580,5910,5270,4560,3750,3170,2530,7300,29870,29920,30810,31190,30590,31250,29650,28490,28110,28410,27770,28500,29740,29860,28930,30130,30010,30700,30660,31000,31510,31770,32150,30710,29590,29160,28120,28110,28360,28240,28800,28260,28180,28300,27970,27760,28150,28470,30160,31260,32800,33630,33940,33270,33250,32410,32100,31920,32290,33280,34060,33260,32470,31080,30180,29230,28700,27780,26910,26060,25660,24660,24560,24140,23880,24070,23400,20140,18520,17410,16400,17500,16790,14970,14100,13140,12330,11350,10770,10390,10020,9600,9530,8790,8060,7270,6800,6100,5490,4580,17350
"2013Q2",30890,31410,31970,32960,32930,32730,31520,29960,29550,29810,29330,29240,30870,31780,30980,31620,31650,32430,32160,32290,32810,32490,32760,31220,29910,28550,27500,26710,26240,26330,26530,26060,26030,25570,25320,24970,25740,25830,26840,28120,29000,30270,30650,29990,30260,29930,29520,29680,30000,30960,31200,31370,30570,29500,29030,27530,27380,26620,25610,25030,24120,23850,23520,23270,23140,23070,23050,19250,18010,17190,14990,16410,15750,14360,12520,11820,10910,10020,9480,8780,8100,7900,7540,6570,6000,5280,4610,3760,3210,2470,7500,29370,29950,30580,31320,30550,31090,30050,28790,28140,28430,27900,28280,29480,29930,29000,29930,30350,30440,30770,30840,31590,31430,32070,31030,29620,29240,28240,28080,28290,28300,28630,28510,28010,28140,28290,27630,28060,28300,29790,31070,32360,33550,34240,33070,33180,32650,32390,31790,31970,33100,33790,33500,32770,31240,30700,29230,28790,27970,27100,26490,25490,24970,24380,24470,23800,24050,23940,20190,19110,17900,15930,17570,16960,15490,14060,13220,12470,11540,10730,10380,10090,9520,9530,8820,8060,7380,6750,6040,5610,4660,17440
"2013Q3",30470,31320,31960,32910,32880,32760,32140,30190,29530,29940,29390,29160,30350,31850,31000,31570,31750,32290,32560,32110,32810,32780,32560,31690,30280,29130,27870,26780,26730,26270,26550,26310,26190,25740,25660,25060,25310,26010,26630,27940,28490,30070,30800,29970,30300,30010,29570,29630,29820,30750,31270,31270,30730,29830,28990,27870,27440,26970,25670,25310,24140,24070,23660,23150,23290,22990,23250,19940,18370,17190,15330,16200,15820,14720,12840,11950,10910,10220,9450,8960,8050,7790,7590,6680,5990,5320,4650,3860,3160,2560,7600,28920,29970,30260,31300,30760,31180,30490,28950,28240,28360,27980,28060,29200,29880,29180,29920,30230,30420,30890,30660,31520,31370,32070,31460,29910,29500,28690,28280,28410,28460,28750,28590,28300,28280,28240,27750,28090,28140,29660,30580,32110,33190,34270,33390,33260,32830,32390,31820,31880,32650,33900,33380,33110,31630,30760,29430,28930,28330,27380,26530,25730,25110,24560,24520,23850,23920,24190,20870,19600,17920,16230,17200,17050,15860,14340,13470,12620,11790,10590,10370,10170,9510,9490,8890,8140,7330,6790,6100,5450,4810,17530
"2013Q4",29980,31730,31650,32840,32930,32960,32590,30410,29740,29820,29560,29070,29960,31720,31230,31190,31700,32340,32630,32010,32920,32670,32580,32270,30570,29470,28290,27320,26960,26480,26740,26900,26240,26010,25710,25230,25120,26070,26420,27660,28410,29860,30650,30280,30350,30180,29480,29730,29820,30450,31310,31370,30810,30180,28830,28380,27300,27510,25870,25350,24300,24120,23800,23260,23230,23080,23100,21310,18660,17270,15720,15740,15860,15010,13250,12080,11150,10390,9420,9090,8090,7820,7440,6890,6010,5340,4710,3940,3260,2620,7760,28580,30370,30010,31060,30930,31090,30880,29400,28370,28160,28160,27850,29000,29810,29550,29340,30250,30430,30630,30670,31400,31330,31750,31730,30600,29870,29080,28610,28590,28830,28750,29080,28290,28500,28360,28070,27970,28350,28960,30490,31730,33070,34020,33750,33260,33130,32300,31820,31810,32770,33550,33600,33000,32290,30750,29750,29040,28650,27540,26690,25870,25510,24390,24820,23880,23970,24130,22080,19930,18130,16650,16800,17050,16230,14670,13530,12850,11950,10790,10470,10040,9570,9370,9000,8180,7530,6660,6230,5480,4780,17770
"2014Q1",29710,31510,31570,32760,32950,33160,32810,31090,29710,29930,29640,29370,29530,31390,31800,31180,31980,32000,32790,32800,33090,32760,33070,32900,31090,30030,28750,27710,27150,26670,26800,27380,26310,26270,26070,25360,25270,26090,26080,27440,28420,29510,30620,30540,30320,30410,29710,29510,29940,30130,31130,31350,31130,30300,29130,28490,27610,27260,26310,25420,24670,24170,23770,23330,23270,22990,22970,22300,18960,17410,16390,15140,16080,15340,13460,12130,11390,10430,9550,9090,8240,7770,7440,6960,6010,5370,4750,4070,3290,2700,7990,28380,30030,30090,30970,31350,30720,31310,29730,28570,28190,28490,27840,28610,29850,30000,29180,30470,30370,30820,30910,31210,31620,31610,32310,31030,30120,29940,28700,28710,29100,28770,29260,28640,28570,28620,28270,27960,28420,28610,30400,31490,32930,33750,34030,33350,33230,32380,32090,31800,32240,33170,33970,33200,32390,31030,30140,29180,28720,27770,26880,26090,25660,24680,24560,24150,23820,23970,23290,20020,18390,17260,16210,17250,16590,14760,13870,12850,12020,11030,10430,10010,9630,9190,9080,8290,7540,6690,6260,5490,4890,18020
"2014Q2",30100,30990,31700,32240,33190,33130,32910,31660,30080,29670,29950,29440,29320,30970,31900,31250,31950,32040,32920,33250,33160,33230,32960,33080,31580,30260,28920,27990,27380,26760,26960,27170,26560,26490,26000,25690,25290,25990,26130,27080,28370,29280,30460,30840,30180,30390,29960,29530,29690,29980,30960,31160,31330,30500,29400,28960,27470,27360,26610,25560,24980,24060,23810,23480,23190,23070,22910,22860,19060,17770,16960,14760,16120,15390,14020,12190,11480,10580,9640,9060,8380,7670,7410,7020,6020,5460,4760,4090,3310,2770,8070,28370,29480,30190,30790,31530,30780,31240,30160,28890,28280,28530,28000,28380,29620,30060,29290,30240,30730,30610,31100,31080,31660,31340,32200,31460,30200,30100,29060,28830,29110,28990,29200,28930,28520,28540,28650,27910,28360,28500,29990,31320,32490,33710,34340,33200,33210,32660,32350,31700,31890,33040,33680,33440,32700,31180,30660,29250,28770,27970,27090,26520,25500,24980,24350,24460,23710,23960,23820,20060,18950,17740,15760,17350,16740,15270,13820,12960,12170,11220,10400,10010,9690,9100,9070,8360,7520,6850,6230,5470,5000,18150
"2014Q3",30070,30650,31670,32260,33170,33170,32970,32310,30350,29700,30070,29550,29310,30510,32020,31300,32030,32200,32960,33900,33320,33600,33620,33390,32410,30850,29670,28590,27470,27460,27020,27290,26920,26700,26310,26050,25450,25730,26290,26980,28210,28790,30300,31040,30190,30510,30120,29570,29630,29850,30720,31270,31250,30680,29760,28930,27790,27400,27000,25640,25280,24070,23990,23610,23120,23180,22830,23020,19770,18170,16880,15090,15910,15470,14400,12510,11600,10560,9860,9040,8530,7610,7310,7050,6140,5480,4750,4100,3400,2750,8120,28160,29090,30210,30580,31610,31000,31370,30660,29080,28420,28500,28120,28170,29380,30070,29560,30290,30640,30750,31250,31070,31710,31540,32340,32000,30600,30600,29660,29250,29220,29240,29400,29110,28840,28720,28630,28080,28400,28410,29850,30860,32310,33380,34440,33540,33340,32810,32390,31740,31800,32630,33810,33380,33060,31590,30710,29490,28940,28320,27380,26560,25750,25120,24530,24490,23780,23830,24050,20730,19450,17760,16060,16980,16840,15670,14090,13190,12310,11460,10290,10010,9750,9040,9010,8380,7590,6770,6260,5520,4830,18300
"2014Q4",30220,30220,32030,32010,33140,33250,33210,32790,30580,29950,29980,29770,29240,30110,31920,31550,31620,32160,33120,33930,33510,33830,33680,33720,33140,31370,30200,29020,28180,27710,27280,27490,27550,26780,26550,26260,25680,25490,26450,26790,27980,28700,30100,30900,30470,30510,30340,29560,29750,29860,30460,31320,31360,30810,30140,28780,28330,27240,27480,25850,25390,24260,24050,23740,23270,23130,22910,22870,21050,18430,16980,15480,15430,15520,14670,12910,11710,10770,10010,9040,8640,7670,7330,6910,6340,5470,4760,4140,3450,2820,8220,28160,28810,30640,30330,31430,31200,31350,31050,29520,28570,28330,28330,27960,29210,30040,29960,29760,30630,30820,31070,31100,31670,31570,32150,32380,31440,30940,30270,29600,29510,29640,29430,29740,28830,29030,28780,28490,28300,28640,29230,30750,31990,33220,34220,33900,33360,33210,32300,31790,31740,32760,33540,33580,32950,32260,30760,29790,29050,28660,27540,26700,25910,25530,24390,24750,23820,23870,23980,21920,19760,17970,16470,16590,16820,16020,14420,13250,12580,11650,10440,10110,9650,9100,8860,8480,7640,6940,6110,5600,4860,18470
"2015Q1",30470,30000,31820,31970,33050,33260,33390,33040,31260,29910,30150,29840,29590,29720,31630,32190,31690,32460,32820,34230,34310,34220,34010,34410,33830,32090,30840,29570,28630,28110,27580,27540,28000,26890,26850,26630,25850,25640,26500,26490,27790,28700,29790,30900,30720,30500,30570,29790,29580,29960,30160,31080,31330,31130,30260,29130,28440,27540,27190,26290,25460,24640,24090,23730,23310,23170,22820,22760,21990,18710,17130,16100,14840,15720,14970,13130,11740,11000,10030,9170,8670,7800,7260,6930,6430,5510,4800,4170,3530,2850,8430,28240,28640,30290,30450,31270,31620,30980,31520,29940,28730,28410,28670,28070,28800,30120,30390,29650,30930,30780,31320,31360,31490,31890,32200,33070,31910,31130,31230,29830,29740,29960,29500,29870,29220,29130,29030,28650,28350,28780,28920,30640,31780,33140,33970,34210,33460,33290,32360,32100,31760,32230,33160,33950,33130,32370,30990,30180,29220,28720,27780,26950,26100,25670,24710,24460,24080,23730,23820,23100,19860,18240,17070,16010,17010,16360,14510,13620,12570,11690,10700,10080,9600,9200,8690,8530,7730,6950,6160,5630,4920,18730
"2015Q2",30260,30340,31400,32090,32600,33540,33440,33140,31870,30280,29920,30150,29670,29560,31210,32310,31740,32440,32780,34290,34590,34200,34360,34190,34180,32620,31140,29860,28990,28380,27770,27830,27870,27190,27120,26610,26250,25750,26390,26550,27440,28670,29540,30760,31050,30350,30550,30050,29580,29710,30020,30900,31200,31300,30470,29400,28920,27420,27270,26560,25590,24970,24010,23750,23410,23120,22840,22720,22580,18800,17530,16620,14480,15760,15040,13650,11790,11110,10180,9260,8620,7950,7160,6920,6520,5510,4890,4180,3540,2840,8600,28460,28660,29840,30520,31160,31870,31040,31420,30340,29090,28510,28700,28240,28550,29900,30450,29780,30730,31100,31170,31530,31340,31870,32030,33040,32350,31220,31340,30250,29910,30080,29900,29770,29600,29130,28990,29080,28220,28780,28770,30290,31610,32740,33900,34540,33360,33240,32670,32400,31680,31890,33040,33650,33420,32670,31170,30690,29280,28810,28010,27140,26540,25470,25030,24270,24430,23610,23810,23630,19890,18780,17570,15580,17100,16450,15030,13540,12670,11840,10910,10040,9610,9220,8590,8530,7770,6950,6250,5630,4900,18970
"2015Q3",30260,30270,31090,32100,32650,33550,33500,33220,32610,30530,29930,30290,29800,29540,30810,32490,31820,32470,32860,34180,35190,34350,34740,34870,34460,33440,31790,30590,29650,28550,28510,27960,28010,27640,27330,26980,26600,25960,26200,26670,27310,28570,29100,30600,31260,30350,30670,30230,29650,29700,29910,30710,31270,31250,30680,29760,28920,27760,27330,26960,25650,25280,24030,23940,23540,23030,23020,22620,22820,19510,17900,16580,14790,15550,15110,13990,12110,11230,10140,9460,8640,8070,7100,6810,6510,5610,4930,4170,3570,2890,8610,28810,28470,29510,30550,30950,31910,31260,31590,30880,29300,28660,28710,28310,28360,29670,30510,30070,30750,31050,31260,31870,31360,32060,32360,33190,33020,31700,31830,30990,30410,30370,30130,30080,29790,29420,29220,29100,28470,28830,28730,30180,31120,32580,33610,34640,33680,33420,32840,32440,31740,31810,32640,33810,33340,33030,31610,30720,29500,29010,28330,27470,26590,25720,25180,24460,24420,23700,23710,23850,20550,19280,17590,15890,16740,16560,15400,13810,12890,11960,11110,9920,9610,9310,8560,8440,7840,6980,6210,5650,4930,18860
"2015Q4",30300,30390,30650,32520,32440,33530,33610,33440,33120,30820,30180,30250,30020,29500,30420,32410,32080,32040,32710,34170,35270,34510,34910,35030,34830,34270,32460,31200,30140,29300,28780,28270,28290,28300,27460,27180,26880,26280,25970,26850,27170,28320,29080,30410,31160,30700,30680,30490,29620,29790,29920,30450,31300,31350,30850,30100,28780,28320,27200,27420,25880,25400,24220,23980,23670,23130,22990,22730,22680,20790,18190,16680,15180,15100,15140,14230,12510,11290,10360,9620,8630,8200,7190,6840,6390,5780,4990,4190,3630,2950,8820,28760,28470,29220,31100,30690,31770,31440,31620,31320,29750,28790,28620,28500,28150,29480,30540,30430,30220,30970,31330,31730,31490,32150,32430,33220,33600,32710,32240,31720,30820,30730,30640,30230,30410,29390,29560,29320,28870,28730,29010,29580,31010,32260,33480,34400,34080,33440,33250,32360,31810,31720,32780,33520,33550,32940,32250,30760,29830,29150,28650,27630,26770,25890,25500,24400,24680,23700,23740,23790,21700,19600,17790,16280,16360,16540,15720,14140,12930,12230,11270,10090,9680,9200,8630,8330,7910,7050,6360,5500,5000,19020
"2016Q1",30390,30690,30460,32340,32450,33490,33650,33680,33380,31590,30180,30450,30140,29900,30100,32180,32780,32240,32990,33870,35440,35150,35100,35160,35410,34980,33110,31840,30670,29800,29210,28530,28490,28780,27640,27550,27240,26430,26180,26890,26970,28190,29130,30120,31170,30930,30740,30730,29870,29640,30060,30140,31120,31340,31160,30200,29160,28460,27490,27160,26330,25430,24600,24030,23640,23210,23050,22660,22610,21730,18460,16870,15830,14540,15280,14560,12730,11310,10620,9600,8780,8220,7330,6760,6400,5900,5020,4250,3650,3050,9050,28870,28580,29050,30840,30840,31710,31900,31280,31780,30190,29020,28710,28930,28260,29140,30680,30940,30150,31280,31370,31980,31790,32050,32700,33300,34350,33340,32440,32710,31210,30970,31090,30350,30670,29810,29710,29580,29160,28810,29140,29280,30960,32100,33400,34200,34360,33580,33360,32440,32120,31780,32270,33170,33930,33150,32370,31040,30180,29300,28770,27850,27050,26120,25660,24710,24400,24000,23610,23660,22920,19690,18020,16860,15810,16730,16030,14230,13310,12200,11330,10350,9710,9130,8740,8190,7980,7150,6350,5550,5040,19330
"2016Q2",30590,30510,30880,31970,32570,33090,33900,33770,33490,32230,30620,30220,30440,30030,29960,31740,32930,32320,33050,33910,35460,35440,34910,35410,35190,35180,33650,32030,30890,30260,29450,28710,28830,28730,27940,27820,27240,26850,26280,26850,27050,27840,29060,29910,31130,31270,30580,30680,30220,29610,29800,30020,30970,31180,31340,30420,29400,28920,27360,27300,26570,25590,24930,23910,23710,23350,22990,22660,22580,22360,18560,17280,16330,14180,15340,14620,13260,11390,10660,9760,8840,8190,7500,6690,6390,5970,4980,4370,3700,3080,9180,28790,28810,29040,30380,31000,31580,32210,31340,31730,30630,29380,28800,29020,28480,28830,30460,31030,30300,31030,31730,31730,32060,31810,32700,33080,34300,33770,32640,32850,31630,31140,31330,30800,30560,30320,29700,29580,29630,28720,29200,29160,30690,31930,33000,34140,34740,33480,33350,32760,32440,31720,31940,33030,33690,33400,32670,31240,30720,29310,28910,28060,27270,26580,25480,25010,24240,24310,23510,23640,23440,19720,18590,17340,15380,16810,16170,14750,13240,12290,11480,10540,9680,9180,8780,8150,7980,7200,6370,5620,5050,19480
"2016Q3",30790,30580,30860,31600,32610,33150,33920,33870,33580,32990,30980,30250,30650,30160,29990,31380,33150,32380,32980,33890,35250,35850,34890,35440,35730,35250,34330,32680,31500,30800,29670,29490,28920,28800,28460,28050,27620,27240,26540,26690,27230,27700,28980,29550,30940,31540,30610,30800,30380,29680,29720,29940,30750,31270,31260,30650,29740,28890,27710,27350,26970,25670,25250,23970,23870,23470,22920,22860,22410,22600,19240,17660,16290,14490,15160,14690,13590,11730,10760,9760,9020,8190,7610,6670,6290,5960,5080,4420,3690,3120,9280,29160,29170,28900,30040,31100,31430,32290,31580,31900,31180,29610,28980,29050,28590,28690,30290,31140,30590,31090,31490,31880,32280,31840,32800,33270,34350,34410,33070,33240,32350,31610,31560,31160,30860,30600,30020,29830,29650,28990,29260,29150,30580,31450,32850,33910,34820,33840,33520,32950,32470,31800,31860,32600,33860,33360,32970,31650,30790,29530,29130,28380,27560,26650,25750,25180,24460,24330,23620,23520,23650,20390,19080,17380,15660,16480,16270,15110,13490,12550,11610,10730,9570,9180,8870,8110,7940,7250,6400,5600,5020,19530
"2016Q4",30910,30670,30930,31260,33030,32940,33980,33940,33820,33490,31260,30530,30610,30360,29910,30940,33060,32560,32510,33620,35160,35870,34860,35510,35770,35580,35000,33310,32110,31180,30380,29880,29110,29160,29100,28190,27860,27480,26850,26520,27340,27630,28760,29460,30750,31470,30950,30890,30590,29690,29850,29960,30550,31280,31320,30820,30030,28780,28270,27170,27440,25910,25360,24140,23900,23620,22990,22810,22510,22430,20490,17930,16430,14880,14740,14750,13840,12150,10870,9940,9150,8160,7710,6750,6310,5840,5250,4470,3680,3160,9500,29320,29130,28960,29710,31630,31170,32190,31770,31950,31660,30090,29090,28960,28810,28510,30020,31160,30870,30590,31340,31970,32130,32030,32890,33380,34230,34850,34000,33610,33110,32030,31810,31630,30990,31270,30100,30180,29860,29390,29160,29380,30030,31330,32600,33750,34630,34260,33550,33350,32420,31840,31770,32780,33550,33580,32900,32280,30820,29870,29260,28680,27700,26800,25950,25500,24390,24640,23610,23590,23600,21530,19400,17580,16030,16110,16240,15440,13840,12610,11890,10880,9700,9280,8760,8130,7850,7330,6480,5710,4920,19730
"2017Q1",30850,30720,31280,31010,32880,32960,33960,34030,34120,33730,32070,30570,30810,30490,30320,30640,32830,33250,32610,33810,34670,35910,35510,35610,35790,36050,35570,33890,32620,31750,30870,30230,29440,29310,29640,28400,28230,27930,27020,26700,27390,27410,28650,29500,30440,31510,31150,30910,30840,29950,29660,30090,30230,31110,31330,31120,30170,29160,28410,27410,27150,26350,25420,24560,23950,23570,23060,22880,22400,22330,21460,18220,16570,15480,14210,14900,14160,12310,10930,10160,9150,8290,7760,6860,6230,5830,5350,4510,3740,3180,9740,29300,29160,29130,29580,31340,31360,32140,32270,31650,32160,30510,29350,29030,29210,28690,29650,31320,31480,30500,31700,31790,32330,32290,32790,33560,34330,35570,34530,33790,34030,32390,31950,32030,31150,31460,30530,30330,30160,29680,29250,29560,29680,31310,32400,33640,34460,34520,33700,33460,32510,32130,31820,32260,33180,33960,33130,32390,31080,30250,29390,28810,27870,27090,26130,25670,24690,24360,23890,23450,23470,22710,19480,17820,16620,15550,16420,15720,13930,12970,11840,10990,9940,9300,8690,8220,7680,7420,6580,5750,4910,20050
